device_id, network, event_time
GU33KP537X,NBC,2013-08-22 10:09:51
LY55UW624Q,FX,2013-08-22 06:45:34
IN68QL999Q,STARZ,2013-08-22 05:39:41
VF95VD517W,STARZ,2013-08-22 00:10:21
VL98QB737B,BRAVO,2013-08-23 21:36:33
JD82IO819A,FOX,2013-08-21 14:51:16
GU33KP537X,AMC,2013-08-21 17:46:51
WP12SJ925U,BRAVO,2013-08-22 02:02:40
WB36HV655W,E!,2013-08-23 07:20:11
FU38RN552M,AMC,2013-08-21 16:53:32
JT89GZ932F,HBO,2013-08-23 06:35:54
CW47QZ635H,SCIENCE,2013-08-23 16:47:27
MY84LR392A,STARZ,2013-08-23 10:17:54
VL98QB737B,HBO,2013-08-23 14:52:45
LM24VN835H,HBO,2013-08-21 05:26:01
IV86ZY537Q,ABC,2013-08-23 13:31:36
LW46HH313D,TBS,2013-08-22 14:35:57
MA10HN064W,SCIENCE,2013-08-23 19:35:25
XW28NO130P,CC,2013-08-22 08:05:03
FG62RN976F,FOX,2013-08-23 08:17:22
MV18QF313P,STARZ,2013-08-23 19:23:30
EO66MP536A,EPIX,2013-08-21 10:23:23
VY20IU522F,HBO2,2013-08-22 01:34:22
RQ99MJ132Q,SCIENCE,2013-08-21 20:59:22
EO66MP536A,SHO,2013-08-23 14:28:35
SS94UE211G,HBOW,2013-08-21 01:07:54
PH58VN590O,HBOW,2013-08-21 06:58:00
HA82YE492W,FOX,2013-08-21 21:31:04
QI44LN564O,BIO,2013-08-22 08:49:57
XV59JB488V,SHO,2013-08-21 22:25:43
SV77TY755G,BIO,2013-08-22 23:19:44
ZY37BO869I,HBOW,2013-08-23 23:43:35
FF49XB489F,DISCOVERY,2013-08-23 22:24:37
GU33KP537X,BRAVO,2013-08-23 00:00:59
UT97ZW028O,AMC,2013-08-22 02:14:06
LM24VN835H,ABC,2013-08-22 10:29:28
OQ98AP763C,ABC,2013-08-21 20:38:40
MY84LR392A,NBC,2013-08-23 14:29:38
OL26HK050O,FX,2013-08-22 02:44:33
XW28NO130P,SHO,2013-08-21 11:20:47
WP12SJ925U,FOX,2013-08-23 02:51:07
DN82QB139I,CC,2013-08-22 13:42:51
VV27BK554M,CC,2013-08-22 14:22:13
SS94UE211G,DISCOVERY,2013-08-23 20:08:21
IW35FE265X,TBS,2013-08-21 22:45:58
NY39MF216L,HISTORY,2013-08-21 14:07:30
UH12DO049K,NBC,2013-08-23 16:45:25
EN90GM439E,BIO,2013-08-21 18:30:54
WJ42KK490U,TBS,2013-08-22 07:21:46
NY39MF216L,FOX,2013-08-21 19:37:17
UT97ZW028O,SHO,2013-08-21 05:07:15
RL78CX933A,TBS,2013-08-22 14:51:35
ZY37BO869I,NATGEO,2013-08-23 07:03:48
FF49XB489F,SHO,2013-08-23 10:02:26
KQ75EH640E,CW,2013-08-21 13:56:54
RX83NQ045B,VH1,2013-08-23 10:35:41
LI12KG731F,ABC,2013-08-22 00:58:28
GE84MG980E,NBC,2013-08-22 00:29:15
OQ98AP763C,DISCOVERY,2013-08-23 21:30:39
EN90GM439E,TBS,2013-08-23 17:59:11
YV93QS191N,AMC,2013-08-22 00:37:25
LE13PF497K,BRAVO,2013-08-23 18:16:18
IA53NW574S,MTV,2013-08-21 20:21:28
SS94UE211G,DISCOVERY,2013-08-21 19:45:02
XL43IP349Y,TBS,2013-08-22 06:33:40
TJ65CX118O,HISTORY,2013-08-21 05:17:32
PZ37UE517R,ABC,2013-08-22 07:19:08
ZY37BO869I,MTV2,2013-08-22 07:58:48
WJ42KK490U,CW,2013-08-23 05:16:20
IA53NW574S,MTV2,2013-08-21 05:26:30
QH19LK429H,HBO,2013-08-21 21:44:47
GU59YU714B,MTV2,2013-08-21 02:14:42
GU59YU714B,E!,2013-08-22 23:55:57
BA20VY674I,ABC,2013-08-21 09:59:57
ND43IU942D,VH1,2013-08-22 06:17:22
SS94UE211G,SHO,2013-08-21 20:44:37
EN90GM439E,ABC,2013-08-22 21:47:00
CE49AB174W,STARZ,2013-08-22 03:35:36
OH76FO298K,ID,2013-08-23 12:02:36
XW28NO130P,BIO,2013-08-23 09:26:47
IW35FE265X,STARZ,2013-08-21 23:29:02
XS31CG256C,MTV2,2013-08-21 23:46:52
UK95VA338W,MTV2,2013-08-23 21:58:44
TJ65CX118O,HBOW,2013-08-23 22:30:40
GP49GT942C,FOX,2013-08-23 21:37:15
DI69LH573S,FOX,2013-08-23 14:34:07
BB70GV147R,BRAVO,2013-08-23 03:26:20
LM24VN835H,BRAVO,2013-08-23 05:51:37
LE13PF497K,EPIX,2013-08-22 13:14:31
HZ63CE590Q,NATGEO,2013-08-23 07:39:46
MU63ZY723V,MTV,2013-08-22 06:15:37
FG62RN976F,SHO2,2013-08-23 08:25:40
XW28NO130P,MTV2,2013-08-21 17:25:30
UH12DO049K,DISCOVERY,2013-08-23 13:48:59
LW46HH313D,HBO2,2013-08-21 19:19:12
LW46HH313D,MTV,2013-08-23 05:53:41
JD82IO819A,ABC,2013-08-21 18:35:11
RQ99MJ132Q,SHO2,2013-08-21 23:57:29
OH76FO298K,BIO,2013-08-23 09:50:34
WP12SJ925U,NBC,2013-08-23 20:26:54
FU38RN552M,EPIX,2013-08-23 19:23:32
LY55UW624Q,MTV,2013-08-23 12:52:53
MV18QF313P,CW,2013-08-22 10:46:14
QF28SG665A,BRAVO,2013-08-22 17:45:32
LM24VN835H,BIO,2013-08-22 22:28:03
DI69LH573S,HBO,2013-08-22 07:27:17
SS94UE211G,BRAVO,2013-08-23 08:31:35
OQ98AP763C,CC,2013-08-22 16:19:28
KQ75EH640E,SHO,2013-08-23 09:26:07
GE84MG980E,NBC,2013-08-23 18:34:09
XC96QH527U,ID,2013-08-23 19:13:24
LY55UW624Q,FOX,2013-08-22 04:20:17
EC16OR399W,MTV,2013-08-22 13:20:50
ND43IU942D,NBC,2013-08-21 08:34:07
MV18QF313P,STARZ,2013-08-21 13:29:26
DN82QB139I,CC,2013-08-23 23:44:00
IY12CO821X,BRAVO,2013-08-23 08:11:16
RX83NQ045B,AMC,2013-08-22 23:40:53
NY39MF216L,AMC,2013-08-22 02:29:20
LY55UW624Q,HISTORY,2013-08-21 12:09:38
UT97ZW028O,SHO2,2013-08-21 13:12:38
EC16OR399W,HBO2,2013-08-21 06:16:07
XW28NO130P,SCIENCE,2013-08-23 01:53:06
YV93QS191N,ABC,2013-08-23 03:51:38
EO66MP536A,BRAVO,2013-08-23 12:18:29
CE49AB174W,CW,2013-08-21 11:11:55
XL43IP349Y,STARZ,2013-08-23 11:50:10
DR48GG267O,E!,2013-08-22 18:22:43
WP12SJ925U,TBS,2013-08-22 10:03:57
RX83NQ045B,HBO2,2013-08-21 02:05:34
VF95VD517W,DISCOVERY,2013-08-22 18:11:32
KA66SL055O,CC,2013-08-22 02:00:40
ND43IU942D,SCIENCE,2013-08-22 15:44:34
SC86QY057D,CC,2013-08-23 10:03:51
NA30KW737V,HISTORY,2013-08-23 14:47:32
LW46HH313D,DISCOVERY,2013-08-22 03:57:52
OL26HK050O,STARZ,2013-08-21 19:56:10
RE78PV566H,HBO2,2013-08-22 08:48:56
GU33KP537X,E!,2013-08-21 06:35:20
WP12SJ925U,MTV2,2013-08-23 20:20:44
WB36HV655W,SHO,2013-08-23 08:13:05
DI69LH573S,SCIENCE,2013-08-23 09:18:57
QX12AK828P,NATGEO,2013-08-23 03:10:36
RL78CX933A,BRAVO,2013-08-21 23:53:49
XL43IP349Y,TBS,2013-08-21 10:35:59
VY20IU522F,ABC,2013-08-22 19:56:48
JD82IO819A,NBC,2013-08-22 01:43:02
DR48GG267O,SCIENCE,2013-08-22 21:30:16
LI12KG731F,HBOW,2013-08-22 00:55:08
JD82IO819A,STARZ,2013-08-23 22:25:15
CW47QZ635H,VH1,2013-08-22 19:27:20
DR48GG267O,SHO2,2013-08-23 03:17:31
MA10HN064W,AMC,2013-08-21 19:44:10
IN68QL999Q,DISCOVERY,2013-08-22 20:44:44
EN90GM439E,BRAVO,2013-08-22 11:02:23
GK39DH564M,STARZ,2013-08-22 18:22:29
RL78CX933A,VH1,2013-08-23 02:19:20
GU33KP537X,STARZ,2013-08-22 01:02:41
IW35FE265X,E!,2013-08-22 21:26:22
EN90GM439E,AMC,2013-08-22 15:20:05
LW46HH313D,DISCOVERY,2013-08-23 18:35:54
BP35PH479O,NBC,2013-08-23 13:43:36
RX83NQ045B,SHO2,2013-08-23 15:33:55
GK39DH564M,DISCOVERY,2013-08-23 21:49:49
QF28SG665A,HBOW,2013-08-23 14:42:11
WP12SJ925U,BRAVO,2013-08-22 19:02:00
EP91BB677M,AMC,2013-08-23 20:29:47
WB36HV655W,STARZ,2013-08-21 13:51:12
CE49AB174W,EPIX,2013-08-23 13:14:04
HZ63CE590Q,EPIX,2013-08-21 07:11:57
DI69LH573S,BRAVO,2013-08-21 14:33:42
OQ98AP763C,EPIX,2013-08-21 19:13:19
TE64PG865F,MTV2,2013-08-22 09:50:23
XV59JB488V,ID,2013-08-22 07:16:29
FF49XB489F,TBS,2013-08-22 16:03:08
MY84LR392A,BIO,2013-08-22 13:05:51
EN90GM439E,SCIENCE,2013-08-23 23:23:51
VV27BK554M,FOX,2013-08-22 03:57:59
JJ93LK283X,HBO2,2013-08-23 17:17:51
GU33KP537X,HBOW,2013-08-22 23:09:17
RQ99MJ132Q,MTV,2013-08-22 06:26:37
GE84MG980E,HBOW,2013-08-21 18:24:24
IW35FE265X,SCIENCE,2013-08-22 19:36:44
EO66MP536A,FOX,2013-08-21 15:13:01
WJ42KK490U,AMC,2013-08-21 10:59:16
JD82IO819A,NBC,2013-08-21 20:54:13
TE64PG865F,SHO2,2013-08-21 11:13:14
XW28NO130P,NBC,2013-08-23 04:46:40
SC86QY057D,E!,2013-08-22 15:33:54
SC53DW780O,BIO,2013-08-23 13:09:06
SC86QY057D,SCIENCE,2013-08-23 08:20:49
JD82IO819A,ABC,2013-08-21 13:29:49
WB36HV655W,ID,2013-08-22 04:14:20
NY16UL746T,CC,2013-08-23 10:27:54
SV34XA818Q,CC,2013-08-23 01:25:27
MV18QF313P,DISCOVERY,2013-08-23 04:54:27
OH76FO298K,BIO,2013-08-22 10:03:34
SV77TY755G,SHO2,2013-08-22 19:14:05
VV71IG071M,SHO2,2013-08-21 03:15:31
CW47QZ635H,TBS,2013-08-23 03:51:09
XW28NO130P,FX,2013-08-23 13:23:39
EO66MP536A,HISTORY,2013-08-21 19:45:39
QF28SG665A,ABC,2013-08-21 18:44:01
DR48GG267O,SHO2,2013-08-23 17:11:46
OL26HK050O,MTV2,2013-08-23 19:58:47
IY12CO821X,AMC,2013-08-22 04:55:48
DI69LH573S,FX,2013-08-23 09:04:57
VV71IG071M,VH1,2013-08-23 06:50:39
VV27BK554M,SHO,2013-08-21 21:53:56
UK95VA338W,NATGEO,2013-08-22 23:26:55
SC86QY057D,BRAVO,2013-08-23 11:05:46
BD46AI294A,BRAVO,2013-08-21 02:29:52
FS95NN529B,ID,2013-08-22 13:49:44
FG62RN976F,BIO,2013-08-21 23:14:07
BB70GV147R,AMC,2013-08-23 16:14:39
XS31CG256C,MTV,2013-08-22 02:42:46
KA66SL055O,SCIENCE,2013-08-22 00:23:38
MU63ZY723V,SHO2,2013-08-21 11:22:00
MA10HN064W,SCIENCE,2013-08-21 03:15:23
MA10HN064W,DISCOVERY,2013-08-22 12:14:27
SC86QY057D,E!,2013-08-23 08:54:43
RE78PV566H,SCIENCE,2013-08-22 04:52:36
TJ65CX118O,MTV,2013-08-22 12:54:47
WP12SJ925U,MTV,2013-08-22 13:14:13
UH12DO049K,STARZ,2013-08-22 06:09:15
MU63ZY723V,SHO,2013-08-21 13:44:54
MY84LR392A,EPIX,2013-08-22 22:36:51
HQ79VQ736Z,FOX,2013-08-23 19:33:05
PJ27EL548A,E!,2013-08-22 14:20:46
NY16UL746T,AMC,2013-08-22 16:49:12
HA82YE492W,HBO2,2013-08-22 07:20:43
HA82YE492W,MTV2,2013-08-23 20:53:42
NH27CD775Q,SHO2,2013-08-23 08:34:51
SC53DW780O,HBO,2013-08-23 13:23:25
QX12AK828P,HISTORY,2013-08-22 05:35:49
MU63ZY723V,MTV2,2013-08-22 17:52:47
VV71IG071M,HBO,2013-08-22 10:12:32
FU38RN552M,HBOW,2013-08-23 18:57:12
FF49XB489F,DISCOVERY,2013-08-23 11:38:53
DI69LH573S,FOX,2013-08-22 04:47:29
RQ95KT885T,NBC,2013-08-22 14:44:15
PT75OL582S,TBS,2013-08-22 23:58:06
RL78CX933A,HBO,2013-08-23 05:43:32
VV27BK554M,SHO,2013-08-21 20:08:33
NY39MF216L,SCIENCE,2013-08-22 16:19:56
EN90GM439E,ABC,2013-08-21 14:49:22
QI44LN564O,HBOW,2013-08-21 11:10:17
KQ75EH640E,TBS,2013-08-21 07:43:01
OH76FO298K,NBC,2013-08-22 09:50:39
MV18QF313P,AMC,2013-08-21 04:53:18
ND43IU942D,NATGEO,2013-08-21 04:14:15
SC53DW780O,SCIENCE,2013-08-22 00:50:01
OQ98AP763C,SHO2,2013-08-22 18:53:29
RE78PV566H,HBOW,2013-08-23 19:32:24
VF95VD517W,DISCOVERY,2013-08-23 14:39:58
IW35FE265X,TBS,2013-08-21 12:22:12
IU33EQ237K,CC,2013-08-21 20:43:58
HZ63CE590Q,HISTORY,2013-08-22 00:37:51
FG62RN976F,VH1,2013-08-22 00:14:33
BD46AI294A,SCIENCE,2013-08-21 12:48:32
LW46HH313D,SHO,2013-08-22 22:43:53
GK39DH564M,CC,2013-08-22 10:35:01
FU38RN552M,TBS,2013-08-23 12:26:42
HQ79VQ736Z,MTV2,2013-08-21 05:42:20
TE64PG865F,AMC,2013-08-22 15:28:35
FG62RN976F,MTV,2013-08-22 00:34:06
DI69LH573S,AMC,2013-08-22 02:13:52
EO66MP536A,BIO,2013-08-23 21:30:12
TJ65CX118O,BRAVO,2013-08-23 08:40:53
YV93QS191N,EPIX,2013-08-23 07:16:59
DN82QB139I,NATGEO,2013-08-23 04:50:04
PJ27EL548A,HBO,2013-08-21 15:03:47
CE49AB174W,SHO,2013-08-21 11:54:09
SV34XA818Q,BRAVO,2013-08-21 15:40:14
DR48GG267O,VH1,2013-08-21 16:03:12
GU33KP537X,AMC,2013-08-21 19:07:16
WP12SJ925U,SCIENCE,2013-08-22 01:08:15
PJ27EL548A,HBO,2013-08-22 12:46:19
GP49GT942C,SHO2,2013-08-22 22:56:18
QH19LK429H,HBO2,2013-08-23 07:25:25
GP49GT942C,TBS,2013-08-23 18:34:48
BA20VY674I,FOX,2013-08-23 08:32:22
WB36HV655W,TBS,2013-08-21 14:48:28
UK95VA338W,HBO2,2013-08-21 18:56:10
TE64PG865F,HBO2,2013-08-22 18:54:59
WP12SJ925U,ABC,2013-08-23 21:10:06
YV93QS191N,EPIX,2013-08-21 12:13:52
IB49LB739J,BRAVO,2013-08-22 02:50:55
VL98QB737B,HISTORY,2013-08-22 22:45:06
DN82QB139I,VH1,2013-08-22 13:58:58
DI69LH573S,FX,2013-08-22 03:09:31
GU59YU714B,VH1,2013-08-21 02:59:17
QJ95BT650A,HBO2,2013-08-22 19:00:21
OH76FO298K,SCIENCE,2013-08-21 03:43:26
IB49LB739J,BIO,2013-08-23 22:49:51
MA58OI386W,FX,2013-08-21 08:17:17
QI44LN564O,AMC,2013-08-21 09:44:29
IY12CO821X,HBO,2013-08-21 13:44:59
TE64PG865F,MTV,2013-08-21 19:17:29
HZ63CE590Q,HBO,2013-08-21 06:10:21
EC16OR399W,HBOW,2013-08-21 02:45:46
NY39MF216L,HBO2,2013-08-22 10:49:49
PH58VN590O,FX,2013-08-21 08:10:06
FF49XB489F,MTV2,2013-08-23 07:56:51
VY20IU522F,HBO,2013-08-23 15:03:39
LE13PF497K,HISTORY,2013-08-21 09:21:52
HZ63CE590Q,ID,2013-08-21 20:37:36
BD46AI294A,HBOW,2013-08-21 17:28:44
VL98QB737B,NBC,2013-08-23 19:20:46
XL43IP349Y,FX,2013-08-23 05:53:29
SV77TY755G,HBOW,2013-08-21 08:08:32
WP12SJ925U,HBO2,2013-08-22 13:53:07
EP91BB677M,EPIX,2013-08-21 17:24:13
GE95BW891Q,SCIENCE,2013-08-22 17:03:40
WJ42KK490U,NBC,2013-08-23 07:53:47
WP12SJ925U,NBC,2013-08-22 16:16:11
RQ99MJ132Q,E!,2013-08-22 10:18:35
BA20VY674I,MTV2,2013-08-21 01:35:45
BB70GV147R,BIO,2013-08-22 18:36:33
FF49XB489F,EPIX,2013-08-22 18:33:19
IY12CO821X,HBO,2013-08-22 17:51:06
RQ99MJ132Q,TBS,2013-08-21 06:06:49
WP12SJ925U,E!,2013-08-22 06:10:08
RE78PV566H,ABC,2013-08-22 04:04:56
MY84LR392A,NBC,2013-08-23 17:53:56
GE95BW891Q,NBC,2013-08-21 10:01:17
LI12KG731F,CC,2013-08-23 21:57:05
FU38RN552M,SCIENCE,2013-08-22 17:51:35
SV77TY755G,SHO,2013-08-23 11:35:01
IV86ZY537Q,SHO,2013-08-21 06:10:34
BP35PH479O,HBO,2013-08-22 13:53:37
GE84MG980E,NBC,2013-08-23 12:32:59
VV27BK554M,ABC,2013-08-21 12:46:17
IB49LB739J,CC,2013-08-23 09:58:17
IY12CO821X,DISCOVERY,2013-08-21 04:13:00
MY84LR392A,ABC,2013-08-23 18:21:05
BA20VY674I,BIO,2013-08-21 06:10:46
LY55UW624Q,CC,2013-08-22 19:30:03
MA10HN064W,TBS,2013-08-22 17:44:09
VL98QB737B,BRAVO,2013-08-23 10:57:10
VL98QB737B,NATGEO,2013-08-21 13:01:26
VL98QB737B,EPIX,2013-08-21 01:31:21
IU33EQ237K,ID,2013-08-23 11:22:09
GU33KP537X,MTV2,2013-08-23 10:46:37
CW47QZ635H,EPIX,2013-08-21 12:18:36
IA53NW574S,BRAVO,2013-08-21 04:04:50
UH12DO049K,EPIX,2013-08-22 18:31:09
BQ10WW667L,EPIX,2013-08-23 11:48:13
NY16UL746T,BIO,2013-08-21 15:02:34
LY55UW624Q,ID,2013-08-23 11:08:08
GP49GT942C,ABC,2013-08-21 12:43:38
VL98QB737B,FX,2013-08-23 20:30:59
MY84LR392A,STARZ,2013-08-22 12:53:57
IP39JT937D,HISTORY,2013-08-21 15:38:16
XW28NO130P,FOX,2013-08-23 12:53:41
ZY37BO869I,AMC,2013-08-21 00:31:58
WB36HV655W,FOX,2013-08-22 18:38:55
VL98QB737B,HISTORY,2013-08-23 22:46:27
RE78PV566H,HISTORY,2013-08-22 07:45:16
ND43IU942D,HBO,2013-08-23 06:50:43
RL78CX933A,MTV2,2013-08-22 01:05:33
CW47QZ635H,HBOW,2013-08-21 04:28:03
QF28SG665A,HBOW,2013-08-21 22:08:46
DN82QB139I,NATGEO,2013-08-21 01:53:19
XL43IP349Y,TBS,2013-08-23 02:34:30
LW46HH313D,ABC,2013-08-23 13:03:12
UT30TK841J,ID,2013-08-21 06:45:38
EO66MP536A,ID,2013-08-21 18:20:01
EN90GM439E,SHO,2013-08-21 05:51:57
XL43IP349Y,VH1,2013-08-22 13:24:16
BB70GV147R,AMC,2013-08-22 05:25:32
QI44LN564O,CW,2013-08-22 13:08:53
UH12DO049K,DISCOVERY,2013-08-23 21:36:55
NY16UL746T,FOX,2013-08-22 03:55:40
GU33KP537X,HISTORY,2013-08-21 22:12:20
UK95VA338W,EPIX,2013-08-23 08:55:23
EC16OR399W,NATGEO,2013-08-21 10:26:45
PH58VN590O,BIO,2013-08-23 16:52:42
IP39JT937D,HBO2,2013-08-21 20:11:02
IA53NW574S,NBC,2013-08-22 05:35:11
ND43IU942D,HBOW,2013-08-23 00:00:41
LM24VN835H,ABC,2013-08-23 05:39:13
BB70GV147R,BIO,2013-08-21 23:20:08
QF28SG665A,HISTORY,2013-08-22 13:02:01
CW47QZ635H,EPIX,2013-08-21 04:08:19
RE78PV566H,NBC,2013-08-23 07:16:07
NH27CD775Q,HBO,2013-08-22 12:37:07
XW28NO130P,ID,2013-08-23 06:05:51
LY55UW624Q,NBC,2013-08-21 07:11:58
EC16OR399W,MTV2,2013-08-23 08:49:33
NH27CD775Q,BIO,2013-08-21 19:31:22
SC53DW780O,SCIENCE,2013-08-23 23:20:44
XV59JB488V,STARZ,2013-08-23 07:18:15
ZY37BO869I,TBS,2013-08-22 02:42:48
FF49XB489F,MTV,2013-08-22 14:31:07
MV18QF313P,HBOW,2013-08-22 17:20:06
DI69LH573S,ID,2013-08-21 23:25:44
KQ75EH640E,EPIX,2013-08-21 07:23:48
XS31CG256C,HBOW,2013-08-21 17:49:45
QH19LK429H,HBO2,2013-08-23 01:35:33
CW47QZ635H,NATGEO,2013-08-23 21:21:35
OQ98AP763C,TBS,2013-08-21 16:05:13
RL78CX933A,FX,2013-08-22 08:19:27
EC16OR399W,MTV,2013-08-23 15:02:42
BQ10WW667L,EPIX,2013-08-21 04:28:53
RQ95KT885T,HBO2,2013-08-22 05:34:12
YV93QS191N,CW,2013-08-22 23:58:50
TE64PG865F,CC,2013-08-21 19:40:52
XW28NO130P,BIO,2013-08-23 20:33:09
WP12SJ925U,VH1,2013-08-22 10:07:46
RQ99MJ132Q,NBC,2013-08-23 04:29:25
DN82QB139I,HBO2,2013-08-22 21:58:01
LE13PF497K,E!,2013-08-21 08:23:21
IU33EQ237K,BIO,2013-08-23 16:18:05
SC86QY057D,HISTORY,2013-08-23 11:06:25
IV86ZY537Q,DISCOVERY,2013-08-23 11:23:07
JT89GZ932F,BRAVO,2013-08-21 05:45:40
MU63ZY723V,SCIENCE,2013-08-22 15:45:16
ND43IU942D,ID,2013-08-23 12:52:43
QH19LK429H,TBS,2013-08-22 14:57:42
HA82YE492W,ID,2013-08-21 19:18:45
IU33EQ237K,NATGEO,2013-08-22 16:57:42
SC53DW780O,SHO2,2013-08-23 07:59:03
VF95VD517W,ABC,2013-08-21 01:07:05
SC86QY057D,VH1,2013-08-21 11:15:56
LQ17YV650I,BRAVO,2013-08-22 05:15:28
KA66SL055O,ID,2013-08-23 03:30:59
IB49LB739J,SHO,2013-08-23 23:54:01
NA30KW737V,HBOW,2013-08-22 04:06:36
NY16UL746T,MTV,2013-08-23 17:38:07
RX83NQ045B,ID,2013-08-21 16:55:01
WP12SJ925U,CC,2013-08-22 01:07:01
JT89GZ932F,ABC,2013-08-21 21:23:55
FF49XB489F,HBO,2013-08-21 18:58:07
LY55UW624Q,NATGEO,2013-08-21 23:13:42
EC16OR399W,SHO,2013-08-21 01:38:55
QH19LK429H,FOX,2013-08-23 09:51:32
BD46AI294A,MTV,2013-08-21 07:16:39
MU63ZY723V,HISTORY,2013-08-22 07:52:57
IN68QL999Q,CW,2013-08-22 06:33:04
FG62RN976F,AMC,2013-08-22 03:15:07
SS94UE211G,MTV2,2013-08-22 18:22:44
GU59YU714B,DISCOVERY,2013-08-22 00:04:24
SS94UE211G,CW,2013-08-21 19:24:59
MU63ZY723V,BIO,2013-08-23 16:52:52
RE78PV566H,ABC,2013-08-22 17:33:09
RE78PV566H,CC,2013-08-21 18:43:25
RQ99MJ132Q,HBO,2013-08-22 20:45:50
EN90GM439E,CW,2013-08-21 22:42:50
DN82QB139I,EPIX,2013-08-21 13:19:06
JT89GZ932F,ABC,2013-08-21 04:34:55
VY20IU522F,ABC,2013-08-21 22:24:26
DI69LH573S,E!,2013-08-21 21:16:36
ZY37BO869I,HISTORY,2013-08-23 22:24:24
BP35PH479O,E!,2013-08-21 23:58:31
HQ79VQ736Z,ABC,2013-08-22 20:40:46
IW35FE265X,E!,2013-08-23 20:35:21
XC96QH527U,ABC,2013-08-22 22:17:50
UT97ZW028O,E!,2013-08-21 05:36:07
QH19LK429H,MTV,2013-08-21 21:53:17
VF95VD517W,EPIX,2013-08-22 18:14:19
VF95VD517W,HBO2,2013-08-22 05:22:21
PH58VN590O,FX,2013-08-22 07:09:28
SV77TY755G,VH1,2013-08-22 09:33:03
NY16UL746T,FOX,2013-08-21 14:41:08
OH76FO298K,BRAVO,2013-08-22 15:34:01
HQ79VQ736Z,SHO2,2013-08-21 11:56:31
RL78CX933A,CC,2013-08-23 05:33:44
XV59JB488V,E!,2013-08-22 22:42:01
BB70GV147R,MTV,2013-08-22 10:38:54
XC96QH527U,SCIENCE,2013-08-22 07:10:49
YV93QS191N,NATGEO,2013-08-22 18:37:00
PH58VN590O,E!,2013-08-22 23:41:54
OH76FO298K,MTV,2013-08-22 19:55:50
LW46HH313D,AMC,2013-08-21 03:27:04
SV77TY755G,SHO2,2013-08-23 05:44:02
NY16UL746T,CC,2013-08-21 08:03:43
LY55UW624Q,VH1,2013-08-21 01:33:56
EC16OR399W,CC,2013-08-22 18:55:39
IV86ZY537Q,CW,2013-08-23 21:32:05
SV34XA818Q,STARZ,2013-08-21 23:11:32
WP12SJ925U,STARZ,2013-08-23 16:46:58
DR48GG267O,SCIENCE,2013-08-21 16:09:54
HA82YE492W,TBS,2013-08-21 22:21:34
GK39DH564M,MTV,2013-08-23 04:02:37
VL98QB737B,ABC,2013-08-21 10:13:55
SC53DW780O,SCIENCE,2013-08-23 20:54:54
MU63ZY723V,SCIENCE,2013-08-21 04:23:20
FG62RN976F,NATGEO,2013-08-23 01:34:31
EO66MP536A,AMC,2013-08-21 05:34:52
QH19LK429H,SHO,2013-08-22 03:12:18
GP49GT942C,AMC,2013-08-21 16:35:39
VV71IG071M,DISCOVERY,2013-08-21 23:56:47
JT89GZ932F,SHO,2013-08-21 16:57:42
QH19LK429H,FX,2013-08-23 04:06:02
BD46AI294A,STARZ,2013-08-21 08:06:21
IP39JT937D,NBC,2013-08-21 17:47:53
ZY37BO869I,HISTORY,2013-08-23 01:24:28
MU63ZY723V,E!,2013-08-23 00:35:45
MV18QF313P,SHO,2013-08-21 14:19:20
FG62RN976F,BIO,2013-08-21 19:07:05
EC16OR399W,DISCOVERY,2013-08-23 23:38:53
BP35PH479O,HISTORY,2013-08-21 20:40:22
NH27CD775Q,CW,2013-08-22 15:13:56
IY12CO821X,CC,2013-08-21 22:21:19
CE49AB174W,NBC,2013-08-22 08:53:19
IA53NW574S,HBO2,2013-08-21 15:18:56
IA53NW574S,TBS,2013-08-22 13:39:24
WB36HV655W,DISCOVERY,2013-08-22 02:02:40
PT75OL582S,BRAVO,2013-08-21 14:12:26
DN82QB139I,HBO2,2013-08-21 20:08:48
FU38RN552M,AMC,2013-08-23 09:30:06
BD46AI294A,BRAVO,2013-08-23 12:26:58
FG62RN976F,ID,2013-08-21 15:54:07
RQ99MJ132Q,E!,2013-08-21 20:24:21
VY20IU522F,MTV,2013-08-21 05:52:34
VV71IG071M,FX,2013-08-23 15:43:44
BQ10WW667L,NATGEO,2013-08-22 08:38:01
TJ65CX118O,MTV2,2013-08-21 06:19:16
LM24VN835H,STARZ,2013-08-22 10:39:51
IW35FE265X,HBO,2013-08-22 21:26:14
IV86ZY537Q,BRAVO,2013-08-21 01:42:56
QJ95BT650A,HISTORY,2013-08-22 07:48:48
IY12CO821X,FOX,2013-08-21 04:43:59
MU63ZY723V,VH1,2013-08-23 04:06:51
IB49LB739J,MTV,2013-08-21 08:10:54
XV59JB488V,STARZ,2013-08-23 01:19:29
EP91BB677M,VH1,2013-08-23 00:25:27
SV34XA818Q,SCIENCE,2013-08-23 07:37:35
MA10HN064W,HBOW,2013-08-23 16:21:24
XW28NO130P,AMC,2013-08-21 03:54:45
VL98QB737B,SHO2,2013-08-21 22:59:11
MU63ZY723V,NBC,2013-08-22 12:54:14
FS95NN529B,MTV2,2013-08-23 20:10:50
TJ65CX118O,ABC,2013-08-23 07:52:15
ND43IU942D,STARZ,2013-08-22 14:28:29
EC16OR399W,EPIX,2013-08-22 07:12:34
JT89GZ932F,FX,2013-08-22 17:39:24
PJ27EL548A,HBO2,2013-08-23 13:13:50
